iteration,0,1,2,3,4,5,6,7,8,9,10,11
10470,29652,8928,9800,6703,1632,279,67,14,1,1,0,0
10480,29615,8991,9872,6530,1685,311,58,12,2,1,0,0
10490,29646,8963,9805,6605,1696,282,65,15,0,0,0,0
10500,29661,8935,9829,6614,1632,334,61,10,1,0,0,0
10510,29801,8788,9762,6644,1683,314,66,17,2,0,0,0
10520,29685,8967,9738,6622,1658,324,67,14,2,0,0,0
10530,29597,9003,9850,6610,1630,312,64,8,3,0,0,0
10540,29570,9043,9809,6661,1623,302,55,11,3,0,0,0
10550,29588,9007,9833,6667,1605,296,68,9,4,0,0,0
10560,29588,8961,9943,6565,1654,290,66,8,1,1,0,0
10570,29745,8849,9774,6632,1703,287,73,13,1,0,0,0
10580,29805,8756,9754,6710,1676,291,73,10,2,0,0,0
10590,29747,8822,9834,6593,1695,302,72,10,2,0,0,0
10600,29792,8754,9810,6649,1695,304,59,11,2,1,0,0
10610,29798,8800,9746,6636,1710,305,64,16,2,0,0,0
10620,29707,8884,9778,6669,1664,293,68,12,1,1,0,0
10630,29793,8773,9779,6684,1649,316,68,10,5,0,0,0
10640,29778,8828,9752,6634,1683,319,67,14,2,0,0,0
10650,29849,8703,9771,6662,1717,296,62,12,3,2,0,0
10660,29797,8768,9749,6713,1690,272,69,15,3,1,0,0
10670,29721,8902,9673,6773,1633,294,64,12,5,0,0,0
10680,29822,8756,9714,6759,1633,308,59,20,4,2,0,0
10690,29833,8775,9732,6636,1686,323,76,13,3,0,0,0
10700,29720,8874,9782,6685,1619,305,65,23,4,0,0,0
10710,29744,8806,9833,6680,1616,309,70,16,3,0,0,0
10720,29722,8849,9801,6663,1669,294,63,15,1,0,0,0
10730,29800,8773,9781,6635,1703,306,62,14,2,1,0,0
10740,29731,8868,9763,6663,1682,282,66,16,6,0,0,0
10750,29783,8818,9764,6586,1743,318,48,13,4,0,0,0
10760,29789,8773,9806,6628,1705,295,63,11,5,2,0,0
10770,29754,8803,9782,6709,1664,288,58,14,4,1,0,0
10780,29623,8882,9975,6600,1631,291,61,12,2,0,0,0
10790,29563,9034,9800,6734,1589,279,60,14,4,0,0,0
10800,29642,8991,9759,6652,1641,316,66,8,2,0,0,0
10810,29708,8872,9866,6549,1683,316,69,13,0,1,0,0
10820,29659,8961,9771,6650,1653,304,63,14,2,0,0,0
10830,29682,8915,9824,6588,1675,326,51,14,2,0,0,0
10840,29699,8897,9774,6676,1656,288,71,14,2,0,0,0
10850,29713,8807,9939,6564,1661,315,65,13,0,0,0,0
10860,29716,8843,9813,6668,1673,284,68,12,0,0,0,0
10870,29760,8802,9828,6612,1681,320,61,11,2,0,0,0
10880,29767,8776,9809,6708,1634,297,66,18,2,0,0,0
10890,29632,8979,9772,6702,1607,308,60,16,1,0,0,0
10900,29657,8888,9860,6677,1630,293,55,13,4,0,0,0
10910,29675,8926,9802,6639,1637,319,68,9,2,0,0,0
10920,29640,8951,9790,6703,1630,275,74,14,0,0,0,0
10930,29707,8857,9775,6752,1607,307,54,17,1,0,0,0
10940,29713,8886,9774,6685,1622,305,72,17,3,0,0,0
10950,29612,8950,9901,6640,1580,306,66,18,3,1,0,0
10960,29611,8978,9942,6484,1650,328,68,13,3,0,0,0
10970,29572,9034,9896,6546,1633,311,72,10,3,0,0,0
10980,29554,9027,9833,6717,1588,281,63,14,0,0,0,0
10990,29664,8943,9785,6646,1662,297,69,9,2,0,0,0
11000,29629,9007,9785,6607,1663,301,74,10,1,0,0,0
11010,29594,8954,9937,6576,1651,289,62,12,2,0,0,0
11020,29562,8972,9959,6607,1608,295,59,15,0,0,0,0
11030,29560,9015,9919,6594,1599,311,63,15,1,0,0,0
11040,29655,8847,9958,6625,1612,303,63,14,0,0,0,0
11050,29625,8994,9838,6560,1676,300,66,17,1,0,0,0
11060,29551,8997,9962,6572,1620,302,61,12,0,0,0,0
11070,29673,8970,9741,6633,1667,320,58,10,5,0,0,0
11080,29649,8928,9881,6564,1681,293,65,12,4,0,0,0
11090,29614,8986,9848,6614,1620,319,59,13,3,1,0,0
11100,29749,8830,9793,6658,1654,306,71,14,1,1,0,0
11110,29797,8801,9711,6689,1720,271,68,17,2,1,0,0
11120,29834,8691,9860,6614,1680,307,72,15,4,0,0,0
11130,29872,8671,9784,6669,1671,332,63,11,4,0,0,0
11140,29726,8878,9751,6697,1631,305,69,18,1,1,0,0
11150,29704,8900,9750,6695,1654,288,69,14,3,0,0,0
11160,29685,8889,9875,6562,1677,306,68,14,1,0,0,0
11170,29705,8871,9865,6553,1690,316,63,13,1,0,0,0
11180,29750,8796,9914,6523,1688,322,66,18,0,0,0,0
11190,29735,8863,9802,6581,1708,312,59,15,2,0,0,0
11200,29658,8993,9762,6573,1706,302,74,9,0,0,0,0
11210,29696,8913,9809,6569,1715,292,64,17,2,0,0,0
11220,29671,8902,9834,6655,1633,299,66,17,0,0,0,0
11230,29672,8911,9854,6580,1678,297,75,9,1,0,0,0
11240,29816,8752,9780,6665,1649,331,71,11,2,0,0,0
11250,29760,8853,9765,6611,1690,307,76,11,3,1,0,0
11260,29728,8853,9808,6630,1671,305,71,7,3,0,1,0
11270,29777,8847,9684,6687,1708,297,60,13,3,1,0,0
11280,29781,8829,9717,6671,1684,321,60,12,2,0,0,0
11290,29758,8794,9797,6683,1676,300,51,15,2,1,0,0
11300,29650,8939,9795,6689,1639,288,58,15,4,0,0,0
11310,29679,8901,9815,6676,1619,306,58,20,3,0,0,0
11320,29657,8965,9747,6684,1652,291,66,13,2,0,0,0
11330,29647,8964,9788,6638,1670,292,64,13,1,0,0,0
11340,29663,8929,9798,6689,1596,329,56,16,1,0,0,0
11350,29700,8971,9680,6632,1711,309,59,13,2,0,0,0
11360,29584,9062,9771,6659,1605,317,64,13,2,0,0,0
11370,29594,9022,9846,6571,1669,298,60,12,5,0,0,0
11380,29630,8992,9807,6592,1677,301,65,12,1,0,0,0
11390,29649,8923,9844,6630,1665,295,58,11,2,0,0,0
11400,29663,8960,9707,6764,1616,277,72,14,4,0,0,0
11410,29544,9058,9860,6610,1644,286,63,11,1,0,0,0
11420,29706,8935,9703,6678,1672,300,68,14,1,0,0,0
11430,29599,9041,9820,6551,1688,294,70,11,3,0,0,0
11440,29618,8941,9911,6601,1636,283,62,21,3,1,0,0
11450,29575,9030,9867,6597,1627,297,66,12,5,1,0,0
11460,29622,8989,9819,6609,1672,280,70,13,3,0,0,0
11470,29677,8902,9802,6677,1666,271,58,20,3,1,0,0
11480,29690,8947,9749,6625,1678,302,69,15,2,0,0,0
11490,29675,8950,9769,6640,1649,314,62,14,3,1,0,0
11500,29655,8931,9874,6554,1687,287,75,11,1,2,0,0
11510,29693,8908,9819,6590,1675,313,61,14,4,0,0,0
11520,29749,8842,9718,6757,1632,295,69,9,6,0,0,0
11530,29645,8940,9859,6575,1688,292,66,10,2,0,0,0
11540,29655,8973,9750,6664,1662,290,71,9,2,1,0,0
11550,29603,8965,9903,6572,1670,290,61,10,3,0,0,0
11560,29663,8824,10005,6557,1667,282,63,13,2,1,0,0
11570,29643,8900,9931,6586,1641,286,74,10,5,1,0,0
11580,29648,8947,9826,6623,1653,302,64,11,1,2,0,0
11590,29623,9029,9737,6659,1650,297,66,13,2,1,0,0
11600,29710,8838,9865,6633,1648,306,56,16,5,0,0,0
11610,29648,9014,9754,6592,1666,323,64,14,0,2,0,0
11620,29621,9036,9811,6500,1734,289,69,12,5,0,0,0
11630,29568,9086,9833,6522,1688,290,77,9,4,0,0,0
11640,29620,9011,9828,6582,1627,318,76,10,5,0,0,0
11650,29725,8837,9843,6640,1640,305,67,15,3,2,0,0
11660,29675,8912,9841,6613,1649,303,59,21,4,0,0,0
11670,29693,8896,9837,6585,1673,314,65,13,0,1,0,0
11680,29740,8930,9696,6608,1693,325,64,18,3,0,0,0
11690,29798,8834,9716,6609,1721,315,66,16,1,1,0,0
11700,29720,8879,9817,6603,1649,318,71,17,3,0,0,0
11710,29695,8819,9929,6597,1672,292,52,19,2,0,0,0
11720,29598,9022,9863,6549,1647,317,61,17,3,0,0,0
11730,29538,9096,9861,6551,1639,317,60,15,0,0,0,0
11740,29673,8825,9929,6690,1581,295,65,17,2,0,0,0
11750,29660,8916,9814,6700,1612,285,71,18,1,0,0,0
11760,29696,8861,9800,6696,1676,276,61,10,1,0,0,0
11770,29644,8870,9933,6635,1635,284,59,14,3,0,0,0
11780,29685,8852,9898,6608,1662,294,60,17,1,0,0,0
11790,29707,8850,9838,6628,1695,285,59,13,1,1,0,0
11800,29739,8777,9860,6708,1607,311,54,19,2,0,0,0
11810,29645,8916,9897,6582,1670,287,56,22,2,0,0,0
11820,29671,8868,9906,6614,1642,286,73,17,0,0,0,0
11830,29609,9088,9649,6694,1665,300,57,13,2,0,0,0
11840,29662,8921,9840,6603,1679,299,59,11,2,1,0,0
11850,29707,8929,9715,6653,1705,292,58,13,5,0,0,0
11860,29624,9020,9736,6669,1656,297,59,14,1,1,0,0
11870,29587,9061,9842,6499,1700,315,56,13,3,1,0,0
11880,29618,8978,9837,6621,1654,289,64,11,5,0,0,0
11890,29607,8974,9857,6650,1607,297,71,12,2,0,0,0
11900,29626,8949,9896,6570,1649,317,53,11,4,2,0,0
11910,29705,8878,9850,6550,1703,324,56,8,2,1,0,0
11920,29746,8881,9738,6614,1709,314,57,15,2,1,0,0
11930,29628,9009,9805,6542,1737,274,63,16,3,0,0,0
11940,29646,9018,9703,6634,1733,255,76,10,1,0,1,0
11950,29652,8959,9818,6572,1715,275,71,15,0,0,0,0
11960,29657,9026,9711,6607,1668,330,62,14,2,0,0,0
11970,29718,8884,9760,6674,1656,300,70,13,2,0,0,0
11980,29654,9002,9691,6704,1650,294,65,15,2,0,0,0
11990,29623,9009,9781,6623,1676,278,67,19,1,0,0,0
12000,29632,9039,9687,6702,1627,307,69,12,1,1,0,0
12010,29598,9035,9804,6594,1679,282,70,14,1,0,0,0
12020,29591,9029,9828,6582,1680,291,62,13,1,0,0,0
12030,29650,9001,9767,6585,1683,312,61,16,1,1,0,0
12040,29565,9043,9832,6658,1591,313,60,14,0,1,0,0
12050,29601,9004,9820,6642,1625,313,62,10,0,0,0,0
12060,29762,8841,9704,6736,1647,307,63,17,0,0,0,0
12070,29669,8995,9748,6575,1690,309,81,10,0,0,0,0
12080,29670,9005,9725,6605,1656,327,76,12,1,0,0,0
12090,29670,8900,9849,6621,1656,307,62,11,1,0,0,0
12100,29642,9032,9698,6656,1661,304,72,11,1,0,0,0
12110,29662,8956,9772,6668,1622,315,66,14,2,0,0,0
12120,29688,8898,9846,6594,1650,320,63,17,1,0,0,0
12130,29634,8946,9832,6669,1618,299,62,15,2,0,0,0
12140,29645,8927,9911,6544,1662,301,68,17,2,0,0,0
12150,29704,8874,9848,6597,1652,324,60,16,2,0,0,0
12160,29723,8865,9822,6596,1678,310,67,13,2,1,0,0
12170,29638,8899,9943,6586,1631,293,72,9,5,0,1,0
12180,29640,8969,9791,6662,1642,287,69,13,4,0,0,0
12190,29693,8885,9833,6640,1640,292,76,15,2,1,0,0
12200,29675,8844,9913,6656,1602,312,59,13,2,0,1,0
12210,29622,8906,9988,6537,1649,291,63,15,4,2,0,0
12220,29578,9017,9869,6595,1659,275,67,13,3,1,0,0
12230,29626,8956,9873,6617,1615,299,72,16,2,1,0,0
12240,29677,8929,9806,6622,1645,313,72,12,0,1,0,0
12250,29656,8915,9893,6559,1668,300,76,9,1,0,0,0
12260,29555,9024,9878,6647,1605,290,65,9,3,1,0,0
12270,29599,9005,9793,6726,1564,301,77,11,1,0,0,0
12280,29615,8886,10010,6574,1602,313,63,14,0,0,0,0
12290,29635,8991,9791,6635,1627,311,73,14,0,0,0,0
12300,29701,8905,9831,6564,1654,345,63,13,1,0,0,0
12310,29668,8894,9892,6570,1663,317,59,14,0,0,0,0
12320,29666,8943,9822,6585,1670,311,63,14,3,0,0,0
12330,29630,8925,9914,6575,1661,291,68,12,1,0,0,0
12340,29646,8874,9922,6647,1606,314,54,12,2,0,0,0
12350,29713,8831,9888,6626,1603,335,66,11,4,0,0,0
12360,29766,8808,9842,6598,1629,345,76,10,3,0,0,0
12370,29707,8860,9862,6607,1639,312,75,14,1,0,0,0
12380,29707,8888,9787,6654,1651,306,70,13,1,0,0,0
12390,29759,8868,9737,6634,1668,326,67,15,3,0,0,0
12400,29740,8837,9856,6532,1722,318,57,10,3,2,0,0
12410,29732,8846,9870,6512,1726,315,60,13,2,1,0,0
12420,29724,8835,9891,6570,1643,330,64,16,4,0,0,0
12430,29676,8921,9821,6606,1662,316,58,16,1,0,0,0
12440,29605,8975,9859,6644,1612,304,67,7,3,1,0,0
12450,29658,8932,9873,6528,1707,301,68,6,4,0,0,0
12460,29773,8819,9831,6508,1754,317,59,11,5,0,0,0
12470,29739,8874,9767,6588,1739,293,61,11,4,1,0,0
12480,29688,8931,9802,6588,1671,309,72,13,2,0,1,0
12490,29673,8890,9894,6561,1678,302,63,14,1,0,1,0
12500,29648,8912,9912,6565,1650,310,66,12,2,0,0,0
12510,29665,8913,9834,6640,1642,304,66,12,1,0,0,0
12520,29525,9139,9813,6574,1632,316,67,8,3,0,0,0
12530,29569,9059,9818,6619,1629,308,60,12,2,1,0,0
12540,29550,9089,9820,6611,1620,309,59,16,3,0,0,0
12550,29594,9053,9774,6612,1664,308,62,8,2,0,0,0
12560,29668,8906,9892,6564,1641,322,69,13,2,0,0,0
12570,29656,8946,9838,6585,1651,324,63,14,0,0,0,0
12580,29636,8961,9877,6533,1677,319,59,14,1,0,0,0
12590,29652,8920,9862,6598,1664,315,54,12,0,0,0,0
12600,29615,9060,9731,6628,1651,303,72,16,1,0,0,0
12610,29671,8956,9746,6672,1643,311,61,16,1,0,0,0
12620,29709,8955,9664,6706,1648,309,64,21,1,0,0,0
12630,29609,9049,9739,6647,1667,279,69,12,6,0,0,0
12640,29680,8899,9827,6628,1664,307,56,15,1,0,0,0
12650,29677,8966,9739,6610,1715,294,60,15,1,0,0,0
12660,29577,9055,9813,6605,1636,323,55,12,1,0,0,0
12670,29610,8991,9807,6683,1607,296,70,10,2,1,0,0
12680,29616,8944,9925,6539,1693,282,64,13,0,1,0,0
12690,29619,8972,9864,6568,1693,286,61,8,5,1,0,0
12700,29676,8947,9751,6638,1697,299,56,10,2,1,0,0
12710,29605,9034,9750,6665,1665,280,62,12,4,0,0,0
12720,29596,8990,9903,6550,1669,280,70,17,2,0,0,0
12730,29584,9054,9787,6628,1666,267,75,12,4,0,0,0
12740,29615,9000,9803,6641,1652,281,63,19,3,0,0,0
12750,29653,8933,9804,6648,1690,277,60,9,3,0,0,0
12760,29683,8882,9854,6614,1669,297,64,12,2,0,0,0
12770,29660,9013,9694,6644,1685,302,63,13,2,1,0,0
12780,29688,8887,9846,6599,1672,310,64,9,2,0,0,0
12790,29737,8809,9849,6634,1664,305,68,9,2,0,0,0
12800,29659,8940,9860,6535,1694,309,70,9,1,0,0,0
12810,29665,8937,9789,6637,1691,277,69,8,4,0,0,0
12820,29718,8898,9770,6621,1661,333,66,9,1,0,0,0
12830,29672,8940,9785,6629,1667,303,72,7,2,0,0,0
12840,29727,8891,9753,6630,1702,279,79,15,1,0,0,0
12850,29728,8877,9734,6698,1663,294,67,14,2,0,0,0
12860,29779,8811,9779,6625,1684,318,65,11,5,0,0,0
12870,29742,8902,9715,6626,1685,330,66,7,4,0,0,0
12880,29748,8788,9806,6730,1631,301,57,12,4,0,0,0
12890,29763,8835,9765,6645,1671,311,73,12,2,0,0,0
12900,29642,8884,9942,6604,1635,284,69,13,4,0,0,0
12910,29677,8909,9854,6596,1647,305,69,15,5,0,0,0
12920,29634,8972,9812,6627,1668,280,64,16,4,0,0,0
12930,29570,9035,9788,6735,1583,286,65,11,4,0,0,0
12940,29546,9083,9838,6569,1689,275,60,16,1,0,0,0
12950,29628,8971,9784,6691,1649,276,63,9,6,0,0,0
12960,29577,9102,9735,6607,1696,280,63,14,3,0,0,0
12970,29652,8908,9849,6681,1623,273,71,16,3,1,0,0
12980,29563,9052,9836,6628,1620,293,74,8,3,0,0,0
12990,29580,8978,9884,6675,1587,290,75,6,2,0,0,0
13000,29570,9051,9800,6674,1600,302,68,10,2,0,0,0
13010,29624,8994,9843,6548,1678,317,59,10,4,0,0,0
13020,29699,8891,9791,6669,1642,302,66,13,4,0,0,0
13030,29597,8987,9842,6657,1622,298,63,9,2,0,0,0
13040,29610,8960,9854,6655,1641,279,64,11,3,0,0,0
13050,29712,8865,9804,6662,1640,323,58,10,2,1,0,0
13060,29565,9048,9813,6653,1635,293,54,13,3,0,0,0
13070,29572,8997,9884,6625,1650,277,54,16,2,0,0,0
13080,29543,9100,9777,6656,1625,313,52,10,1,0,0,0
13090,29636,8905,9870,6697,1585,319,51,12,2,0,0,0
13100,29595,9051,9780,6604,1668,313,48,15,3,0,0,0
13110,29658,8924,9788,6722,1614,285,74,10,2,0,0,0
13120,29750,8824,9825,6615,1675,295,75,12,5,1,0,0
13130,29654,8949,9835,6576,1678,317,47,17,4,0,0,0
13140,29740,8839,9831,6567,1718,307,62,9,3,1,0,0
13150,29729,8827,9834,6618,1714,279,57,17,2,0,0,0
13160,29712,8889,9808,6600,1664,327,63,9,5,0,0,0
13170,29677,8924,9815,6618,1645,317,66,12,3,0,0,0
13180,29605,8957,9920,6605,1599,302,70,15,2,2,0,0
13190,29651,8884,9862,6721,1591,293,54,17,2,2,0,0
13200,29688,8903,9839,6595,1652,320,62,13,5,0,0,0
13210,29629,8949,9872,6603,1647,293,69,12,3,0,0,0
13220,29596,9023,9817,6641,1614,295,74,14,3,0,0,0
13230,29613,9013,9793,6647,1615,315,66,14,1,0,0,0
13240,29636,8970,9793,6661,1646,291,65,11,4,0,0,0
13250,29620,8975,9775,6755,1575,294,67,13,3,0,0,0
13260,29641,8974,9784,6638,1673,290,64,9,4,0,0,0
13270,29634,8975,9805,6641,1636,309,64,9,3,1,0,0
13280,29635,8891,9954,6595,1615,304,71,9,3,0,0,0
13290,29619,8935,9892,6646,1609,288,75,10,3,0,0,0
13300,29635,8906,9975,6536,1613,328,69,13,2,0,0,0
13310,29562,9058,9856,6586,1629,297,76,12,1,0,0,0
13320,29597,9044,9875,6470,1682,328,64,15,2,0,0,0
13330,29603,9042,9841,6513,1682,308,73,12,3,0,0,0
13340,29583,9062,9832,6533,1665,332,60,8,2,0,0,0
13350,29658,8961,9841,6534,1698,296,69,15,4,1,0,0
13360,29687,8924,9804,6600,1672,304,69,14,2,1,0,0
13370,29691,8932,9780,6613,1659,321,66,11,4,0,0,0
13380,29745,8818,9838,6609,1682,304,63,14,4,0,0,0
13390,29629,8953,9816,6673,1653,275,62,14,2,0,0,0
13400,29659,8876,9867,6704,1612,266,77,13,3,0,0,0
13410,29603,8992,9822,6669,1608,307,66,9,1,0,0,0
13420,29576,9023,9898,6546,1634,324,68,8,0,0,0,0
13430,29594,9005,9807,6649,1681,268,65,7,1,0,0,0
13440,29612,9002,9873,6513,1689,308,67,12,1,0,0,0
13450,29619,8920,9948,6556,1663,301,56,12,2,0,0,0
13460,29641,8932,9860,6616,1646,307,68,6,1,0,0,0
13470,29627,8927,9880,6641,1638,284,67,11,2,0,0,0
13480,29663,8878,9874,6663,1617,312,58,10,2,0,0,0
13490,29697,8894,9803,6619,1687,299,69,9,0,0,0,0
13500,29718,8869,9823,6591,1688,305,70,12,1,0,0,0
13510,29692,8845,9876,6659,1625,295,70,12,3,0,0,0
13520,29623,8860,10034,6556,1630,298,61,15,0,0,0,0
13530,29540,9118,9786,6622,1629,303,65,12,2,0,0,0
13540,29549,9056,9884,6563,1666,270,73,16,0,0,0,0
13550,29586,9045,9787,6657,1630,280,81,8,2,1,0,0
13560,29622,8952,9874,6609,1644,294,73,6,3,0,0,0
13570,29727,8806,9865,6648,1655,298,62,14,1,1,0,0
13580,29645,8919,9830,6694,1622,292,60,13,1,1,0,0
13590,29585,9034,9821,6608,1663,284,71,9,2,0,0,0
13600,29668,8961,9651,6807,1632,293,56,8,1,0,0,0
13610,29648,8903,9835,6693,1645,284,59,9,1,0,0,0
13620,29685,8890,9809,6661,1666,292,58,14,2,0,0,0
13630,29625,9020,9728,6674,1665,288,65,9,1,2,0,0
13640,29696,8902,9776,6664,1657,305,63,12,2,0,0,0
13650,29747,8782,9856,6661,1657,290,67,16,1,0,0,0
13660,29654,8906,9807,6735,1619,277,65,12,1,1,0,0
13670,29664,8999,9701,6640,1707,290,59,12,5,0,0,0
13680,29629,8978,9822,6639,1616,312,57,21,2,1,0,0
13690,29699,8913,9790,6617,1657,315,73,12,1,0,0,0
13700,29583,9054,9784,6658,1623,287,66,18,4,0,0,0
13710,29593,8969,9880,6651,1626,275,67,14,2,0,0,0
13720,29705,8923,9726,6630,1743,272,67,10,1,0,0,0
13730,29698,8936,9740,6645,1679,286,73,18,2,0,0,0
13740,29640,8908,9899,6592,1683,280,64,9,2,0,0,0
13750,29728,8864,9779,6647,1672,313,60,11,3,0,0,0
13760,29695,8880,9877,6543,1694,304,72,10,2,0,0,0
13770,29644,8951,9861,6581,1651,294,80,13,2,0,0,0
13780,29765,8849,9750,6638,1660,336,62,14,3,0,0,0
13790,29697,8856,9812,6722,1611,298,72,7,2,0,0,0
13800,29650,8966,9786,6660,1616,318,63,17,1,0,0,0
13810,29699,8897,9800,6624,1674,303,63,17,0,0,0,0
13820,29691,8925,9730,6701,1652,297,71,10,0,0,0,0
13830,29586,8947,9945,6603,1639,276,72,9,0,0,0,0
13840,29605,9030,9816,6584,1656,299,69,14,4,0,0,0
13850,29706,8941,9734,6603,1700,322,52,16,2,1,0,0
13860,29655,8950,9800,6622,1692,269,76,12,1,0,0,0
13870,29699,8953,9713,6626,1701,307,66,11,1,0,0,0
13880,29739,8862,9747,6673,1687,279,74,13,3,0,0,0
13890,29651,8969,9747,6715,1602,313,68,9,2,1,0,0
13900,29696,8942,9799,6501,1766,289,65,17,2,0,0,0
13910,29653,8975,9850,6467,1756,298,63,12,2,1,0,0
13920,29673,8908,9844,6601,1669,303,68,9,2,0,0,0
13930,29648,8955,9852,6572,1667,281,90,9,2,0,1,0
13940,29654,8951,9857,6519,1730,280,72,9,5,0,0,0
13950,29662,8972,9829,6505,1730,281,82,14,1,1,0,0
13960,29635,8974,9844,6577,1655,309,65,16,1,1,0,0
13970,29651,9040,9765,6512,1683,338,71,13,4,0,0,0
13980,29761,8874,9767,6555,1702,331,72,12,2,1,0,0
13990,29691,8939,9755,6588,1746,286,57,13,1,1,0,0
14000,29597,8965,9909,6620,1599,300,73,13,0,1,0,0
14010,29597,9006,9846,6599,1647,314,54,13,0,1,0,0
14020,29690,8915,9842,6548,1678,316,75,12,1,0,0,0
14030,29651,8968,9833,6548,1682,312,71,11,1,0,0,0
14040,29642,9044,9739,6547,1708,320,61,12,4,0,0,0
14050,29600,8998,9889,6523,1700,291,58,15,3,0,0,0
14060,29647,9033,9810,6438,1738,324,72,14,1,0,0,0
14070,29733,8872,9772,6623,1696,296,69,14,2,0,0,0
14080,29694,8924,9733,6688,1660,298,68,11,1,0,0,0
14090,29661,8937,9812,6616,1667,313,63,7,1,0,0,0
14100,29694,8928,9756,6644,1660,316,69,9,1,0,0,0
14110,29640,9008,9758,6615,1662,320,61,10,3,0,0,0
14120,29680,8969,9691,6677,1692,290,70,7,1,0,0,0
14130,29633,9051,9682,6660,1659,318,62,12,0,0,0,0
14140,29589,9052,9823,6566,1654,307,74,10,2,0,0,0
14150,29724,8826,9837,6647,1685,268,77,10,3,0,0,0
14160,29627,8966,9861,6585,1652,300,77,8,1,0,0,0
14170,29570,9043,9854,6593,1640,292,70,13,2,0,0,0
14180,29545,9069,9842,6618,1636,291,62,13,1,0,0,0
14190,29605,8956,9906,6556,1719,266,52,13,4,0,0,0
14200,29648,8985,9739,6659,1680,293,62,9,1,1,0,0
14210,29730,8869,9765,6637,1717,278,63,14,3,1,0,0
14220,29681,8915,9783,6612,1749,266,63,8,0,0,0,0
14230,29678,8878,9860,6632,1657,293,66,10,3,0,0,0
14240,29751,8835,9804,6588,1735,276,71,14,1,2,0,0
14250,29636,9029,9744,6586,1699,309,59,13,2,0,0,0
14260,29674,8925,9789,6625,1707,281,67,8,1,0,0,0
14270,29659,9031,9702,6585,1706,311,74,8,1,0,0,0
14280,29640,8983,9834,6557,1664,309,77,12,1,0,0,0
14290,29640,9030,9733,6604,1684,302,71,9,2,2,0,0
14300,29648,9014,9724,6624,1688,301,62,14,2,0,0,0
14310,29559,9148,9681,6651,1655,315,57,11,0,0,0,0
14320,29746,8863,9751,6655,1670,314,54,19,5,0,0,0
14330,29715,8906,9746,6632,1707,298,51,17,5,0,0,0
14340,29662,8936,9826,6612,1652,305,70,12,2,0,0,0
14350,29689,8873,9882,6558,1703,292,67,12,1,0,0,0
14360,29717,8864,9799,6663,1652,291,76,13,2,0,0,0
14370,29719,8876,9772,6626,1734,272,64,13,1,0,0,0
14380,29628,8993,9763,6689,1639,276,70,17,2,0,0,0
14390,29691,8907,9888,6472,1721,318,60,17,2,1,0,0
14400,29658,8956,9805,6606,1669,303,61,16,3,0,0,0
14410,29696,8938,9765,6604,1682,306,68,13,5,0,0,0
14420,29749,8855,9811,6553,1714,310,64,18,2,1,0,0
14430,29708,8948,9777,6522,1722,299,82,18,1,0,0,0
14440,29692,8888,9820,6621,1693,282,64,16,1,0,0,0
14450,29601,9041,9808,6558,1692,304,56,14,3,0,0,0
14460,29553,9118,9785,6577,1662,301,65,13,3,0,0,0
14470,29716,8872,9859,6515,1727,314,57,14,3,0,0,0
14480,29777,8787,9832,6600,1685,310,70,12,4,0,0,0
14490,29696,8889,9853,6579,1668,306,67,14,2,3,0,0
14500,29716,8910,9776,6576,1720,293,66,14,6,0,0,0
14510,29599,9007,9851,6591,1649,299,64,16,1,0,0,0
14520,29651,9015,9777,6541,1683,330,64,10,5,1,0,0
14530,29765,8767,9867,6631,1651,313,69,12,2,0,0,0
14540,29677,8859,9894,6618,1666,278,76,6,3,0,0,0
14550,29636,8954,9830,6635,1657,277,75,9,4,0,0,0
14560,29600,8945,9912,6637,1613,289,69,10,2,0,0,0
14570,29608,8979,9855,6632,1626,290,74,10,3,0,0,0
14580,29574,9031,9822,6675,1595,297,72,8,3,0,0,0
14590,29634,8928,9843,6702,1589,300,69,9,3,0,0,0
14600,29698,8860,9840,6642,1656,315,53,10,3,0,0,0
14610,29740,8822,9840,6617,1669,301,75,11,2,0,0,0
14620,29645,8937,9896,6562,1623,336,59,17,1,1,0,0
14630,29626,8997,9797,6617,1652,314,63,9,2,0,0,0
14640,29565,9058,9881,6505,1692,299,62,13,2,0,0,0
14650,29693,8961,9703,6668,1652,316,72,10,2,0,0,0
14660,29699,8900,9813,6603,1678,292,78,10,4,0,0,0
14670,29757,8890,9713,6619,1684,333,65,15,1,0,0,0
14680,29800,8809,9717,6666,1687,317,66,13,2,0,0,0
14690,29761,8806,9845,6563,1718,304,65,10,5,0,0,0
14700,29830,8704,9874,6582,1656,348,67,15,1,0,0,0
14710,29689,8915,9818,6590,1674,307,69,10,4,1,0,0
14720,29654,8899,9878,6630,1633,310,63,8,2,0,0,0
14730,29699,8911,9774,6635,1663,320,66,7,2,0,0,0
14740,29667,8949,9801,6590,1685,308,64,12,1,0,0,0
14750,29765,8868,9684,6677,1696,310,64,12,1,0,0,0
14760,29676,8897,9866,6577,1671,320,57,13,0,0,0,0
14770,29600,8969,9901,6588,1637,308,65,8,1,0,0,0
14780,29604,9037,9791,6613,1629,330,58,15,0,0,0,0
14790,29644,8964,9739,6737,1646,265,64,15,1,2,0,0
14800,29628,8970,9791,6692,1625,297,57,15,1,1,0,0
14810,29644,8970,9778,6655,1661,287,68,13,1,0,0,0
14820,29653,8946,9814,6612,1679,302,60,7,4,0,0,0
